 Probability.mortality	Stand.age	Fire.intensity	Region	Stand.id	Tree.id
0.202120549110877	Old	15.5727665195801	A2	6	54
0.0733992728336261	Old	2.36175371071182	A2	6	55
0.0798684046479084	Old	3.05594180425195	A2	6	56
0.157171432839823	Old	11.0672582883716	A2	6	57
0.153477974649903	Old	10.7361812387166	A2	6	58
0.210974679795706	Old	16.6222107754271	A2	6	60
0.0789121533058475	Young	27.9282312258349	A2	7	61
0.0831984163608944	Young	29.0989708932266	A2	7	62
0.0663758441039571	Young	23.6264508622213	A2	7	63
0.0297515673896474	Young	10.2646899346104	A2	7	64
0.11193816132727	Young	39.1710398415123	A2	7	65
0.0485829038931306	Young	16.9484003489435	A2	7	66
0.051948610807034	Young	17.7072705362579	A2	7	67
0.0669776463516894	Young	23.595888493762	A2	7	68
0.0572724340519843	Young	19.5704927639945	A2	7	69
0.300070598323156	Mature	34.1306558946289	A2	8	71
0.187099089043554	Mature	18.9928049558968	A2	8	72
0.0785642337055971	Mature	4.15588924263538	A2	8	73
0.117705689440154	Mature	9.39330900610112	A2	8	74
0.0846212954543555	Mature	4.91732948353809	A2	8	75
0.200112018892379	Mature	20.4634239909711	A2	8	76
0.183351474214857	Mature	18.3313633843221	A2	8	77
0.165831206742748	Mature	15.8520868225018	A2	8	78
0.216183501107309	Mature	22.8611255051748	A2	8	79
0.171192192069396	Mature	16.5198940549313	A2	8	80
0.311633185610289	Old	27.1729575882936	A2	9	81
0.506094587222933	Old	47.1940868969402	A2	9	82
0.161987787010627	Old	11.6210994760318	A2	9	83
0.180170310582219	Old	13.5531276374709	A2	9	84
0.0764019318746901	Old	2.90544949131344	A2	9	85
0.462114562099221	Old	42.8377460485504	A2	9	86
0.168479743102611	Old	12.2804673820172	A2	9	87
0.315309873442022	Old	27.4116025674068	A2	9	88
0.191456863065518	Old	14.6432700133272	A2	9	89
0.146754256888433	Old	1500	A2	9	90
0.0771100491847425	Young	27.0521317990349	A2	10	91
0.0803742033599351	Young	28.6487160308657	A2	10	92
0.0749897008109598	Young	26.2086738896508	A2	10	94
0.0217460725156162	Young	6.93695953751555	A2	10	95
0.0667671679550818	Young	23.683233437779	A2	10	96
0.0486090031862856	Young	16.3118252215758	A2	10	98
0.0186686593439539	Young	6.37953762870903	A2	10	99
0.0544266558673867	Young	10000	A2	10	100
0.122483993276455	Mature	9.79243290872986	A2	11	101
0.254863712465532	Mature	27.677939283987	A2	11	104
0.189846150530118	Mature	18.9082385821299	A2	11	105
0.2830023642655	Mature	31.5865778148888	A2	11	106
0.107504791117566	Mature	7.67852105365747	A2	11	107
0.302217158160321	Mature	34.0953867896077	A2	11	109
0.277476363258618	Mature	30.8548188639876	A2	11	110
0.141242155332224	Old	9.51570597317523	A2	12	111
0.199439246253337	Old	15.4012093017979	A2	12	112
0.0799494260618642	Old	NA	A2	12	113
0.148046853513544	Old	10.3235115467418	A2	12	114
0.201227818484537	Old	15.6669044407162	A2	12	115
0.28956757475101	Old	24.9250556438771	A2	12	116
0.170796982369916	Old	12.6205365544454	A2	12	117
0.106081740557838	Old	5.73529059535485	A2	12	118
0.131551484247873	Old	8.48311385498415	A2	12	119
0.0910208814975641	Old	4.20604366507297	A2	12	120
0.0361829510782842	Young	12.2945040323727	A2	13	121
0.0315519089205117	Young	10.4439076640352	A2	13	122
0.0214038731301778	Young	6.87577794452793	A2	13	123
0.0839064746784712	Young	29.5697696748194	A2	13	124
0.0413457746855965	Young	13.8567915258285	A2	13	125
0.12175030652157	Young	43.4960735840524	A2	13	126
0.0176429381255873	Young	5.46553209684899	A2	13	127
0.00581610060235646	Young	2.12530366751478	A2	13	128
0.022414135464198	Young	7.50722660981306	A2	13	129
0.0193129777449968	Young	6.33553059557179	A2	13	130
0.105209942851764	Mature	7.45227877584284	A2	14	131
0.165034815737544	Mature	15.6805984308216	A2	14	132
0.218754975115085	Mature	23.258319638843	A2	14	133
0.162926334275417	Mature	15.4000332626989	A2	14	134
0.0618158889760184	Mature	1.92803831745822	A2	14	135
0.306108774989985	Mature	34.8741862893913	A2	14	136
0.108826501039355	Mature	8.09903523317666	A2	14	137
0.161953378919786	Mature	15.2751081335251	A2	14	138
0.0616981056812905	Mature	1.59019545685609	A2	14	139
0.322659482250598	Mature	36.9754949971793	A2	14	140
0.158073810313875	Old	11.3960841692599	A2	15	141
0.0539263795482645	Old	0.608042779271601	A2	15	142
0.163381617887408	Old	11.9153866570504	A2	15	143
0.122688966750126	Old	7.44341628503486	A2	15	144
0.260630272719376	Old	21.9497382847753	A2	15	145
0.199608255504917	Old	15.6284220915058	A2	15	146
0.198642889916616	Old	15.4352540456867	A2	15	148
0.168314501708994	Old	12.3742807308852	A2	15	149
0.45522585288245	Old	42.0645309705752	A2	15	150
0.00807026625545183	Young	1.80211430991457	A2	16	151
0.0392446275348334	Young	13.6435305850989	A2	16	154
0.0201289287065395	Young	6.22707723215873	A2	16	155
0.0796534747648913	Young	NA	A2	16	156
0.0176812713299195	Young	5.33225629496261	A2	16	157
0.0328156008322428	Young	10.7809809569259	A2	16	158
0.0141488512694484	Young	4.08916662917512	A2	16	159
0.223281734166623	Mature	23.5391454550394	A2	17	161
0.373365231244312	Mature	43.984932270149	A2	17	162
0.0961254149931718	Mature	6.17856318773861	A2	17	163
0.0812129098773991	Mature	4.30004353419997	A2	17	164
0.110289722634826	Mature	8.22378684013395	A2	17	165
0.232368549703717	Mature	24.8840398264049	A2	17	167
0.23940201845748	Mature	25.7478560780776	A2	17	168
0.143979190729923	Mature	12.7700481281437	A2	17	169
0.294897562593328	Mature	33.3811175642565	A2	17	170
0.059759858170813	Old	1.3466307858278	A2	18	171
0.240170570446172	Old	19.8855690802695	A2	18	173
0.0865254112773607	Old	3.96256005240903	A2	18	174
0.169170687963783	Old	12.6364485287702	A2	18	175
0.220033506479528	Old	17.8802500907243	A2	18	176
0.163519868229438	Old	12.0305368025858	A2	18	177
0.151579213228329	Old	10.8098446901663	A2	18	178
0.151827426934036	Old	10.6384240342346	A2	18	179
0.0584254000381221	Old	1.09313772643738	A2	18	180
0.0333718575710506	Young	10.7791828741564	A2	19	181
0.0137155697177082	Young	3.7961181744983	A2	19	182
0.0346172787469341	Young	11.8180387932529	A2	19	183
0.016578954774367	Young	4.8535293217704	A2	19	184
0.0249902941723007	Young	7.61050495466479	A2	19	185
0.0611099515410085	Young	21.1854281469255	A2	19	187
0.0412921548917029	Young	14.0113570357809	A2	19	188
0.0423325959953204	Young	14.0220660738426	A2	19	189
0.054618812316048	Young	19.1803376614679	A2	19	190
0.0966698964101868	Mature	6.37134808619074	A2	20	191
0.105544708257813	Mature	7.68435645268346	A2	20	192
0.169821832847011	Mature	16.6362622965268	A2	20	194
0.161846923261891	Mature	15.3829343070562	A2	20	195
0.124762294739148	Mature	10.4216065931825	A2	20	196
0.495108123100103	Mature	60.7078479657854	A2	20	197
0.166117264776712	Mature	15.8464742130733	A2	20	198
0.153287283973594	Mature	14.3820216375094	A2	20	199
0.0769517807022946	Mature	1000	A2	20	200
0.213821837956468	Old	17.06854878668	A2	21	202
0.188580510500011	Old	14.3079164216914	A2	21	203
0.259878968805014	Old	21.7869482502311	A2	21	204
0.146337403822951	Old	9.9383643743314	A2	21	205
0.260573658783203	Old	21.8054666235031	A2	21	206
0.203537696242933	Old	15.9016846208424	A2	21	207
0.354542709675575	Old	31.7073509888877	A2	21	208
0.280809409618161	Old	23.9788850820685	A2	21	209
0.210045327601963	Old	16.7448430398181	A2	21	210
0.0241073604840002	Young	7.65459544667824	A2	22	211
0.0500887925673158	Young	17.1138142240695	A2	22	212
0.0331814925156456	Young	11.2907966873586	A2	22	213
0.0326966099940922	Young	11.7206109420671	A2	22	214
0.014472954003995	Young	4.60569490150751	A2	22	215
0.0102357356356419	Young	3.28176421161574	A2	22	216
0.038022711850364	Young	12.885840050914	A2	22	217
0.0638915166534266	Young	22.4011160975592	A2	22	218
0.0635480866934018	Young	21.9284554394638	A2	22	220
0.203275120158371	Mature	20.871872745057	A2	23	221
0.0600703635737169	Mature	1.14579593089116	A2	23	222
0.103013441905174	Mature	7.30974448747847	A2	23	223
0.298060458038976	Mature	33.8492698085277	A2	23	224
0.071938841379875	Mature	3.03287212169327	A2	23	225
0.198440516713248	Mature	20.1500751683391	A2	23	226
0.137227388914869	Mature	11.62322578654	A2	23	228
0.44074736821578	Mature	53.1091626665074	A2	23	229
0.266276577963352	Mature	29.3138395179014	A2	23	230
0.111137204217422	Old	6.30716249572924	A2	24	231
0.368663469551199	Old	33.0690286240944	A2	24	232
0.0748927537982713	Old	2.50608686352975	A2	24	233
0.0768292739962435	Old	2.82450942914624	A2	24	234
0.276648032811145	Old	23.3724562625673	A2	24	235
0.210022844095921	Old	16.5037848242662	A2	24	236
0.173038237393989	Old	12.9118013382359	A2	24	237
0.0906603492578534	Old	4.4698380821433	A2	24	238
0.429765887155023	Old	39.4912337284813	A2	24	239
0.147349410261708	Old	10.1778720777725	A2	24	240
0.13404353827918	Young	47.5711280667606	A2	25	241
0.019244715112474	Young	6.16140945611299	A2	25	242
0.0265851518046231	Young	8.7654017459887	A2	25	244
0.0308418801746538	Young	10.1205039617227	A2	25	245
0.0573857942868795	Young	20.0003271696541	A2	25	246
0.0310866394968383	Young	10.4190317003371	A2	25	247
0.0158529977966922	Young	4.56533845125423	A2	25	248
0.0094154897376817	Young	2.40335501978973	A2	25	249
0.0849594206521796	Young	29.7781280175844	A2	25	250
0.16025997109955	Mature	15.0179723211234	A2	26	251
0.0985644620865062	Mature	6.86466126265811	A2	26	252
0.125651317900213	Mature	10.5072104437073	A2	26	253
0.0599183614192511	Mature	1.4953465772406	A2	26	254
0.08567115119176	Mature	5.11262852545697	A2	26	255
0.235573937765201	Mature	25.4918620257885	A2	26	256
0.0745258062907635	Mature	3.54198296868117	A2	26	257
0.0986453174491056	Mature	6.79075717853724	A2	26	258
0.159813084389453	Mature	15.2071977480721	A2	26	260
0.298485745914736	Old	25.5854902953971	A2	27	261
0.210113817952603	Old	16.4967939191186	A2	27	262
0.171585358350505	Old	12.6349307737738	A2	27	263
0.575382285664206	Old	54.4210881721917	A2	27	264
0.168553840861555	Old	12.1452482308496	A2	27	265
0.200670182715082	Old	15.4938028891193	A2	27	266
0.154269281090495	Old	NA	A2	27	267
0.198552697713883	Old	15.3906782146093	A2	27	268
0.295838817536239	Old	25.3910405311784	A2	27	269
0.143706460132872	Old	9.57226328704492	A2	27	270
0.0332713546291744	Young	11.3299217661464	A2	28	271
0.0204304881251829	Young	6.18783847034152	A2	28	272
0.10166843867323	Young	36.1311426152968	A2	28	273
0.0291823953048125	Young	9.20248578271379	A2	28	275
0.0511314702485386	Young	17.2645739449621	A2	28	276
0.0420880647647115	Young	14.1197154620665	A2	28	277
0.02359758596694	Young	7.62023660005995	A2	28	278
0.0917714310424148	Young	31.6548230719406	A2	28	280
0.0920438654112791	Mature	5.81938880988113	A2	29	281
0.175277850766323	Mature	17.5005176033778	A2	29	282
0.343913160758799	Mature	40.2101523405358	A2	29	283
0.122637936564978	Mature	9.92857541225707	A2	29	284
0.234368665755522	Mature	25.2192065852178	A2	29	286
0.134092423520338	Mature	11.5876729580441	A2	29	287
0.152593501735882	Mature	14.0685915622401	A2	29	289
0.0750979990308337	Mature	3.40490970056368	A2	29	290
0.140632979031456	Old	9.4001624077685	A2	30	291
0.14310611297983	Old	9.57383917284736	A2	30	292
0.11248817608778	Old	6.54236944000732	A2	30	293
0.134618816131491	Old	8.80031583083562	A2	30	294
0.0978631081345526	Old	4.82232182539975	A2	30	295
0.228962950856588	Old	18.4856130369088	A2	30	296
0.385755277697009	Old	34.7474188822507	A2	30	297
0.243037314498887	Old	20.0912629674341	A2	30	298
0.238991501047385	Old	19.629465492183	A2	30	299
0.16033485485773	Old	11.4252523944287	A2	30	300
0.0259199316809993	Young	8.15385602338395	A2	31	301
0.0617155621196323	Young	20.9638093990626	A2	31	303
0.0793367595564483	Young	27.5700792661317	A2	31	304
0.0546412525030366	Young	18.9380927605922	A2	31	305
0.0468746314819645	Young	16.1368702570771	A2	31	306
0.0550986393218786	Young	19.1692258986504	A2	31	307
0.0586078965041503	Young	20.3536650799845	A2	31	308
0.039587851226846	Young	14.2212907055782	A2	31	309
0.0287632144913478	Young	9.78119227457801	A2	31	310
0.46698811253247	Mature	56.5506196062113	A2	32	311
0.219556955956227	Mature	22.9912548296224	A2	32	312
0.189834412766829	Mature	18.8504882028459	A2	32	313
0.125233280208132	Mature	10.3362533933073	A2	32	314
0.143546259674495	Mature	12.520773932585	A2	32	315
0.222597675628962	Mature	23.3936467402883	A2	32	317
0.209834744848769	Mature	21.8046779110642	A2	32	318
0.15387979626034	Mature	13.8903773524392	A2	32	319
0.142183574242711	Old	9.35314579136166	A2	33	321
0.298918356834367	Old	25.5780274436658	A2	33	322
0.107564095702709	Old	5.83462884458962	A2	33	323
0.133532718774408	Old	8.52494561889887	A2	33	324
0.253572173466302	Old	20.9981908942707	A2	33	325
0.215471895434577	Old	17.1565343015067	A2	33	326
0.183426516152453	Old	13.6783786344229	A2	33	327
0.21510327257955	Old	17.0606499187985	A2	33	328
0.399938155702012	Old	36.1173674871056	A2	33	329
0.205801773951214	Old	16.0770006132243	A2	33	330
0.0982563375818905	Young	34.3883723927082	A2	34	331
0.0199921298285365	Young	6.06663573988923	A2	34	332
0.0269398819802845	Young	8.68957247930475	A2	34	333
0.0168755456341649	Young	5.11419345266638	A2	34	334
0.00647139250703823	Young	1.19185897321437	A2	34	335
0.0723687658336783	Young	24.8821063676553	A2	34	336
0.0115240921625766	Young	3.31102035726598	A2	34	337
0.032072609421381	Young	10.4339537186512	A2	34	338
0.0286553180953134	Young	9.31825700875891	A2	34	340
0.105411589927409	Mature	7.31809003569598	A2	35	342
0.381527049975894	Mature	45.0984567843627	A2	35	343
0.195965238442558	Mature	19.7220001713291	A2	35	344
0.260067230079445	Mature	28.423470857189	A2	35	345
0.162359183881016	Mature	15.228862337769	A2	35	346
0.241694093800445	Mature	26.0301937831201	A2	35	347
0.138975620498052	Mature	11.8845591800036	A2	35	348
0.21532010948053	Mature	22.1455229559109	A2	35	349
0.0918665764958028	Mature	5.63099300707321	A2	35	350
0.0814956928726193	Old	3.34472005932979	A2	36	351
0.507188172821784	Old	47.3244663528064	A2	36	352
0.180970728579618	Old	13.5250705863993	A2	36	353
0.303004381193507	Old	26.2023759475752	A2	36	354
0.216472832198686	Old	17.0375975682492	A2	36	355
0.208445287875324	Old	16.4279368781897	A2	36	356
0.118617236357724	Old	6.99290456980938	A2	36	357
0.108984747734517	Old	6.02343550974309	A2	36	358
0.111507808384992	Old	6.19099027875461	A2	36	359
0.03029676665838	Young	10.4151937860518	A2	37	361
0.0527355108446776	Young	NA	A2	37	362
0.021516397606169	Young	7.24213265030489	A2	37	363
0.010565541035382	Young	3.4870937550882	A2	37	364
0.0106473856944298	Young	3.10360026816167	A2	37	365
0.073268730101344	Young	26.4996370562192	A2	37	366
0.0164978247096041	Young	4.73449051865462	A2	37	367
0.0147380173274106	Young	4.43278295162405	A2	37	368
0.0536318392996285	Young	18.4439907464403	A2	37	369
0.0268500865450552	Young	9.00064474785289	A2	37	370
0.0773018363862717	Mature	4.05988115836657	A2	38	371
0.434147048917221	Mature	52.5856307883586	A2	38	372
0.176469506374928	Mature	17.5469859504392	A2	38	373
0.433757139449096	Mature	52.3730950389578	A2	38	374
0.374811381714947	Mature	44.3435893888483	A2	38	375
0.208084222058188	Mature	21.4922239577248	A2	38	377
0.0894855665530044	Mature	5.64654192862489	A2	38	378
0.119098161863238	Mature	9.6031450209978	A2	38	379
0.151412196047972	Mature	13.9442177991301	A2	38	380
0.206991287040714	Old	16.5012077928947	A2	39	381
0.264525972690096	Old	22.3759234585898	A2	39	382
0.0910353220750184	Old	4.38329502906508	A2	39	383
0.213858619180656	Old	17.2008443834501	A2	39	384
0.250589684375678	Old	20.9209281446019	A2	39	385
0.246315203687169	Old	20.5067558304389	A2	39	386
0.247342208781171	Old	20.6119834421847	A2	39	387
0.196314322654133	Old	15.3669396615527	A2	39	388
0.175045682321393	Old	12.9064739036626	A2	39	389
0.123429521706111	Old	7.88076649044855	A2	39	390
0.0568294232434467	Young	20.1818572625447	A2	40	391
0.0379657886743252	Young	13.0941366195047	A2	40	392
0.0545822779539912	Young	19.4780825568477	A2	40	394
0.0281114346633766	Young	9.22897734807124	A2	40	396
0.0188427949001289	Young	5.783476152836	A2	40	397
0.0334937573483046	Young	11.0649995470042	A2	40	398
0.0206604452753212	Young	6.85952166036124	A2	40	399
0.0161460915574585	Young	5.2914532360345	A2	40	400
0.237393758641416	Mature	25.4281475982129	A2	41	402
0.114881641447041	Mature	8.6598041957275	A2	41	403
0.102134013638262	Mature	7.07471541640211	A2	41	404
0.0761411561947497	Mature	3.61838647872215	A2	41	405
0.174930200901383	Mature	16.9573799646976	A2	41	406
0.0953337833572681	Mature	6.35343522989479	A2	41	407
0.219989783047001	Mature	23.20718032054	A2	41	408
0.0886158381962676	Mature	5.26650350205885	A2	41	409
0.106557607904852	Mature	7.77626077135047	A2	41	410
0.0903192470689718	Old	4.37147782076215	A2	42	411
0.108009101772992	Old	6.08944704148453	A2	42	412
0.0889247066057684	Old	4.15643954265951	A2	42	413
0.19889832023104	NA	15.4502004153559	A2	42	415
0.104487531356356	Old	5.80872672159733	A2	42	416
0.146457055562792	Old	10.0230972439383	A2	42	418
0.346189448067825	Old	30.7452059974001	A2	42	419
0.190151020759213	Old	14.6909565215321	A2	42	420
0.0204894460021274	Young	7.20466914545516	A2	43	421
0.00878559393396331	Young	2.43278108402782	A2	43	422
0.0485499458106582	Young	16.9655026585401	A2	43	423
0.0489997229922904	Young	16.7642286862616	A2	43	424
0.0295898448336885	Young	10.1913359988411	A2	43	425
0.0513306452255834	Young	18.3532089008754	A2	43	426
0.00568775057850472	Young	1.62094515010478	A2	43	427
0.0476338184100729	Young	16.2568180034575	A2	43	428
0.0349589153187009	Young	NA	A2	43	429
0.0229109690439037	Young	7.06990158473958	A2	43	430
0.0940298365936174	Mature	5.89347486337838	A2	44	431
0.19185715937861	Mature	19.0718867604009	A2	44	432
0.0618895732550637	Mature	1.4943588700884	A2	44	433
0.168980129392761	Mature	15.9143410205494	A2	44	434
0.178962676464165	Mature	17.295216816854	A2	44	435
0.0616967333506644	Mature	1.43452775639592	A2	44	436
0.348940063042957	Mature	40.396977964922	A2	44	437
0.191517621420297	Mature	19.0189884065791	A2	44	438
0.195535488581128	Mature	19.6480963746692	A2	44	439
0.179610544246535	Mature	17.4042847563134	A2	44	440
0.228010627182418	Old	18.2864982222493	A2	45	441
0.255007753270935	Old	21.3695640222092	A2	45	442
0.12338236378185	Old	7.56043602582828	A2	45	444
0.184917787246117	Old	14.0361108820942	A2	45	445
0.504328862768837	Old	47.1388028373952	A2	45	446
0.211592808537639	Old	16.7123566481148	A2	45	447
0.204382794715915	Old	15.9844234982369	A2	45	448
0.183456958074029	Old	13.824098151058	A2	45	449
0.171319062482562	Old	12.6761278683198	A2	45	450
0.0547992825386237	Young	18.8237264640985	A2	46	451
0.0448387743945047	Young	15.6614854631845	A2	46	452
0.0184377617612432	Young	6.25089655276347	A2	46	453
0.0584184452207224	Young	20.467562403471	A2	46	454
0.0219774084671341	Young	7.38512436272295	A2	46	455
0.0459346290102424	Young	16.1179305920004	A2	46	456
0.0194037262457304	Young	6.14228065438646	A2	46	457
0.00515793812016955	Young	1.47914044353115	A2	46	459
0.0486554098461129	Young	17.3858808610277	A2	46	460
0.371589713968215	Mature	43.7628370157692	A2	47	461
0.120457377604463	Mature	9.58727902878038	A2	47	462
0.160833722023971	Mature	15.2074376365332	A2	47	463
0.185113038470971	Mature	18.2800590994838	A2	47	464
0.339144942944529	Mature	39.2849189003656	A2	47	465
0.247965488673351	Mature	27.1296575032378	A2	47	466
0.178279411949609	Mature	17.4128246022207	A2	47	467
0.0930688435849283	Mature	6.10210345274049	A2	47	468
0.257997065699941	Mature	28.4341153267476	A2	47	470
0.149646238812958	Old	10.3873085666737	A2	48	471
0.211415507245886	Old	16.9493104294767	A2	48	472
0.156581004984443	Old	11.068985563939	A2	48	473
0.161681378062641	Old	11.6354596487755	A2	48	474
0.13215526197887	Old	8.62633331214682	A2	48	477
0.371411428028618	Old	33.3012815257718	A2	48	478
0.139532137558469	Old	9.49596774637615	A2	48	479
0.0724383395577908	Young	25.6203014639455	A2	49	481
0.0257293032786448	Young	8.41324753830932	A2	49	482
0.035356704235578	Young	11.4392149505102	A2	49	483
0.0495887936895645	Young	16.9784751089929	A2	49	484
0.0911365347314445	Young	32.6300808379677	A2	49	485
0.023859329401447	Young	7.36714966847555	A2	49	486
0.0329694557707978	Young	11.1898586985719	A2	49	487
0.0434466893461705	Young	15.1672664635064	A2	49	488
0.02494903163283	Young	8.37398764727887	A2	49	489
0.0160505690192073	Young	5.20457574809093	A2	49	490
0.0906107734258347	Mature	5.51806359154495	A2	50	491
0.165654179771318	Mature	15.6348847180642	A2	50	493
0.114608154870657	Mature	8.84188506576839	A2	50	494
0.0832493432641865	Mature	4.82877652835428	A2	50	495
0.280270198960143	Mature	31.5967122145016	A2	50	496
0.266584946763844	Mature	29.5725130353888	A2	50	497
0.112526254221576	Mature	8.60382337586715	A2	50	498
0.0904428829045949	Mature	5.64461763363393	A2	50	499
0.219464105743559	Old	17.4671395967556	A2	51	501
0.177482526968104	Old	13.1216251305926	A2	51	502
0.188147785817035	Old	14.2176632407717	A2	51	503
0.161265908728052	Old	11.5819435528616	A2	51	504
0.109650279797286	Old	6.02424360273796	A2	51	505
0.217662103846841	Old	17.2747043576859	A2	51	506
0.325449846828928	Old	28.4871363627329	A2	51	507
0.100225424116627	Old	5.21093898815898	A2	51	508
0.114307699412685	Old	6.70577558892419	A2	51	510
0.0109097206487161	Young	3.19890594195364	A2	52	511
0.0537435910083092	Young	18.5177917929192	A2	52	512
0.0121709279801527	Young	3.37048144435966	A2	52	513
0.0483990749833427	Young	16.5167365276806	A2	52	514
0.0128457423770609	Young	3.80129323490593	A2	52	515
0.0368184747281058	Young	12.3415898291495	A2	52	516
0.0360726097735024	Young	11.9782177557925	A2	52	517
0.0814450034662433	Young	28.2387821877791	A2	52	518
0.0136630385200717	Young	4.27507386854443	A2	52	519
0.0154363601969972	Young	4.71138507709532	A2	52	520
0.0968483864941027	Mature	6.28567845368647	A2	53	521
0.248855814679511	Mature	27.025100888926	A2	53	522
0.137054478596747	Mature	11.9379091635436	A2	53	523
0.241788583724477	Mature	25.9663958784056	A2	53	524
0.294768829342175	Mature	33.1625809088629	A2	53	525
0.117525500266309	Mature	9.18829531831107	A2	53	526
0.1225312743821	Mature	9.76989319439399	A2	53	527
0.273350574931615	Mature	30.6099174260561	A2	53	528
0.189877756999848	Mature	19.0919962278551	A2	53	529
0.192134409443259	Mature	19.2087086220278	A2	53	530
0.0696662209800037	Old	1.98767779003208	A2	54	531
0.282520911374941	Old	24.1246441545003	A2	54	532
0.0764805069372705	Old	2.88511877468136	A2	54	533
0.327937292834687	Old	28.876142027121	A2	54	534
0.178162053818836	Old	13.1596068114336	A2	54	535
0.156513028539795	Old	10.9769732692753	A2	54	536
0.401796045343499	Old	36.4867845262416	A2	54	538
0.200218218617979	Old	15.6093389879138	A2	54	539
0.170128111914218	Old	12.5919339911012	A2	54	540
0.110775362959486	Young	39.6330806196716	A2	55	541
0.047605833455256	Young	16.8002238537647	A2	55	542
0.0485878059276314	Young	17.2400232668097	A2	55	543
0.0378971733300249	Young	12.8875696457339	A2	55	544
0.0450354919923616	Young	15.4269609349415	A2	55	545
0.0242376932945135	Young	8.38137161861002	A2	55	546
0.0386718383651193	Young	13.3913040531581	A2	55	547
0.0508150640689848	Young	17.5123629348865	A2	55	548
0.0376057220604039	Young	13.0814266409446	A2	55	549
0.101627664668733	Mature	7.11510826775257	A2	56	551
0.170632876430431	Mature	16.3811150809467	A2	56	552
0.116440884059224	Mature	9.22267181247849	A2	56	553
0.111313281622906	Mature	8.31331107720247	A2	56	555
0.343768122585605	Mature	40.0380819621012	A2	56	556
0.141505464588169	Mature	12.4255848879695	A2	56	557
0.186947706875461	Mature	18.5788817877051	A2	56	558
0.142114702132912	Mature	12.4299310515557	A2	56	559
0.330117689484702	Mature	38.2671406107368	A2	56	560
0.143015115944389	Old	9.75950524977213	A2	57	561
0.0994455853343302	Old	5.15343116011334	A2	57	562
0.281267660743268	Old	23.9021756747334	A2	57	564
0.197742496602178	Old	15.3359191417842	A2	57	565
0.169147645270723	Old	12.386366269816	A2	57	566
0.0717366654834874	Old	2.30890474840639	A2	57	567
0.348124452855233	Old	30.9538723203108	A2	57	568
0.284557363740171	Old	24.3223489068537	A2	57	569
0.210263134417183	Old	16.7402026554217	A2	57	570
0.0420014883307153	Young	14.0307648063622	A2	58	571
0.0257008937674532	Young	8.2908858682449	A2	58	572
0.0603693785145509	Young	20.3006458807407	A2	58	573
0.0116395703104156	Young	3.34681117463889	A2	58	574
0.0727646126769681	Young	25.3323520875313	A2	58	576
0.0574163322604284	Young	19.6076312867809	A2	58	577
0.0326835523360971	Young	11.1200546249778	A2	58	578
0.0613067559637952	Young	21.2367012414668	A2	58	579
0.0266022803125886	Young	8.59183035115099	A2	58	580
